Mute Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04	0.0	0.0015	0.0	0.0227273	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Whooper Swan	0.0	0.0	0.0	0.0	0.2	0.4	0.0	0.0	0.0	0.0	0.0	0.1904762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0508475	0.037037	0.0015	0.0015	0.1134752	0.189781	0.2183908	0.0945946	0.08	0.0015	0.0	0.0	0.0	1.0	1.0	0.5	0.2	
goose sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Shelduck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0588235	0.0015	0.0015	0.0015	0.0357143	0.0333333	0.0015	0.0227273	0.0015	0.0	0.0	0.0333333	0.0	0.0	0.0769231	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0175439	0.0015	0.0015	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mandarin Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Baikal Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0070922	0.0218978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Garganey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.05	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0015	0.0015	0.030303	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0015	0.0833333	0.0	0.0	0.0169492	0.0015	0.0015	0.0135135	0.0070922	0.0145985	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gadwall	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0227273	0.025641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0185185	0.0	0.0	0.0015	0.0072993	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Wigeon	0.0	0.0	0.0	0.0	0.4	0.4	0.0	0.6666667	0.25	0.5555556	0.2631579	0.1904762	0.1176471	0.04	0.15	0.12	0.0015	0.0666667	0.0606061	0.0015	0.0015	0.0015	0.0606061	0.0015	0.125	0.0555556	0.0015	0.0	0.0015	0.0015	0.0015	0.1355932	0.2592593	0.1754386	0.2972973	0.3191489	0.4452555	0.5632184	0.2567568	0.52	0.5	0.0	0.0	0.0	1.0	1.0	0.0	0.4	
American Wigeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard	0.5	1.0	0.5	1.0	0.8	1.0	0.0	0.6666667	1.0	0.6666667	0.6842105	0.8571429	0.5882353	0.4	0.3	0.32	0.3214286	0.3333333	0.2424242	0.3636364	0.3589744	0.6	0.4848485	0.2333333	0.5	0.4444444	0.2307692	0.2173913	0.25	0.3333333	0.2222222	0.3389831	0.3333333	0.1929825	0.2162162	0.2836879	0.4306569	0.5402299	0.2972973	0.64	0.5	0.0	0.0	0.0	1.0	1.0	0.5	0.6	
Northern Pintail	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619	0.0	0.04	0.0	0.0015	0.0	0.0015	0.0606061	0.0227273	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0185185	0.0175439	0.0135135	0.0212766	0.0145985	0.0015	0.0135135	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard x Northern Pintail (hybrid)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0145985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian/Green-winged Teal	0.5	0.0	0.0	0.0	0.4	1.0	0.0	0.3333333	0.75	0.6666667	0.5263158	0.7142857	0.5882353	0.28	0.15	0.2	0.1071429	0.1666667	0.1515152	0.0015	0.1025641	0.0666667	0.0606061	0.0015	0.0015	0.0555556	0.2307692	0.0434783	0.0833333	0.037037	0.3333333	0.3898305	0.4074074	0.2631579	0.3108108	0.3120567	0.3576642	0.3563218	0.1756757	0.28	0.5	0.0	0.0	0.0	1.0	1.0	0.25	0.8	
Common Pochard	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0145985	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
