Horned Grebe	0.2307692	0.375	0.5	0.3125	0.1	0.0	0.3076923	0.0	0.0	0.25	0.1875	0.2608696	0.0	0.0714286	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1428571	0.1	0.2941176	0.1818182	0.3333333	0.1428571	0.2857143	0.3333333	0.0	0.25	0.4	0.1666667	0.0	0.0	0.0	
Red-necked Grebe	0.2307692	0.0	0.0	0.125	0.1	0.0015	0.3076923	0.0	0.0	0.25	0.25	0.2173913	0.0	0.0	0.0	0.3125	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2222222	0.2	0.2083333	0.3333333	0.1428571	0.5	0.5294118	0.3636364	0.25	0.2142857	0.4285714	0.4444444	0.0	0.25	0.4	0.0	0.0	0.0	0.0	
Western Grebe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0714286	0.0	0.0625	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619	0.0	0.0	0.0909091	0.0	0.0	0.0	0.1111111	0.1666667	0.0	0.0	0.0	0.0	0.0	0.0	
Band-tailed Pigeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.25	0.0909091	0.0	0.0015	0.2727273	0.0	0.0	0.1428571	0.0	0.0	0.0	0.0	0.0015	0.0	0.1111111	0.0	0.125	0.1111111	0.047619	0.0	0.0588235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Collared-Dove	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0434783	0.0	0.0714286	0.1	0.0	0.0909091	0.3	0.125	0.2727273	0.1818182	0.0625	0.1428571	0.1818182	0.2222222	0.0	0.0	0.0625	0.2727273	0.0	0.0	0.0833333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Anna's Hummingbird	0.0769231	0.0	0.0	0.0	0.1	0.1428571	0.3846154	0.0	0.0	0.0833333	0.125	0.2608696	0.2727273	0.0	0.3	0.3125	0.1818182	0.1	0.375	0.1818182	0.0	0.0	0.1428571	0.0909091	0.0	0.0	0.0	0.0	0.0	0.1111111	0.0	0.0	0.0555556	0.047619	0.0	0.0588235	0.2727273	0.25	0.0714286	0.0	0.1111111	0.0	0.0	0.0	0.0	0.3333333	0.0	0.0	
Rufous Hummingbird	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0869565	0.0	0.0714286	0.2	0.5	0.0909091	0.3	0.375	0.1818182	0.1818182	0.25	0.1428571	0.2727273	0.1111111	0.3333333	0.0	0.0	0.1818182	0.1111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black Oystercatcher	0.6153846	0.625	0.5	0.625	0.4	0.4285714	0.6153846	0.5	0.8	0.5	0.375	0.7391304	0.5454545	0.5	0.4	0.5625	0.3636364	0.4	0.375	0.0909091	0.3636364	0.125	0.0	0.0909091	0.0	0.1666667	0.0909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2727273	0.4166667	0.3571429	0.4285714	0.5555556	0.5	0.625	0.4	0.3333333	0.3333333	0.3333333	0.5	
Black-bellied Plover	0.5384615	0.5	0.75	0.6875	0.5	0.5714286	0.6923077	0.75	1.0	0.8333333	0.125	0.3043478	0.5454545	0.6428571	0.4	0.4375	0.0909091	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.1666667	0.0909091	0.25	0.1818182	0.1111111	0.2	0.25	0.2222222	0.2857143	0.7	0.6470588	0.2727273	0.3333333	0.4285714	0.8571429	0.6666667	0.6666667	0.75	0.6	0.5	0.6666667	1.0	0.0	
Killdeer	0.0	0.0	0.0	0.0	0.0	0.0	0.0769231	0.0	0.4	0.0	0.0625	0.0869565	0.0909091	0.0	0.0	0.1875	0.0909091	0.2	0.0	0.0	0.1818182	0.0	0.0	0.0909091	0.0	0.0	0.0909091	0.25	0.2727273	0.2222222	0.3	0.0833333	0.2777778	0.3333333	0.4	0.3529412	0.3636364	0.5	0.0714286	0.2857143	0.2222222	0.0	0.125	0.2	0.0	0.0	0.0	0.5	
